id,ligand_name,binding_site,cuda_setup_s,rest_setup_s,total_setup_s,job_wait_s,job_duration_s,run_time_s,processing_time_s,run_plus_processing_s,shutdown_s,gpu_memory_mb
4058,ADBBMN.xaa_ligand_04-Model56-5i6x_edited,4,0.133871,0.038862,0.172733,0.539,0.23,0.818,0.048,0.866,0.001522,76.07
4073,ADBBMN.xaa_ligand_04-Model57-5i6x_edited,4,0.133871,0.038862,0.172733,0.539,0.23,0.818,0.048,0.866,0.001522,76.07
4033,ADBBMN.xaa_ligand_04-Model58-5i6x_edited,4,0.133871,0.038862,0.172733,0.539,0.23,0.818,0.048,0.866,0.001522,76.07
4059,ADBBMN.xaa_ligand_04-Model59-5i6x_edited,4,0.133871,0.038862,0.172733,0.539,0.23,0.818,0.048,0.866,0.001522,76.07
4092,ADBBMN.xaa_ligand_04-Model6-5i6x_edited,4,0.133871,0.038862,0.172733,0.539,0.23,0.818,0.048,0.866,0.001522,76.07
4082,ADBBMN.xaa_ligand_04-Model60-5i6x_edited,4,0.133871,0.038862,0.172733,0.539,0.23,0.818,0.048,0.866,0.001522,76.07
4057,ADBBMN.xaa_ligand_04-Model61-5i6x_edited,4,0.133871,0.038862,0.172733,0.539,0.23,0.818,0.048,0.866,0.001522,76.07
4091,ADBBMN.xaa_ligand_04-Model62-5i6x_edited,4,0.133871,0.038862,0.172733,0.539,0.23,0.818,0.048,0.866,0.001522,76.07
4048,ADBBMN.xaa_ligand_04-Model63-5i6x_edited,4,0.133871,0.038862,0.172733,0.539,0.23,0.818,0.048,0.866,0.001522,76.07
4076,ADBBMN.xaa_ligand_04-Model64-5i6x_edited,4,0.133871,0.038862,0.172733,0.539,0.23,0.818,0.048,0.866,0.001522,76.07
4043,ADBBMN.xaa_ligand_04-Model7-5i6x_edited,4,0.133871,0.038862,0.172733,0.539,0.23,0.818,0.048,0.866,0.001522,76.07
4040,ADBBMN.xaa_ligand_04-Model8-5i6x_edited,4,0.133871,0.038862,0.172733,0.539,0.23,0.818,0.048,0.866,0.001522,76.07
4085,ADBBMN.xaa_ligand_04-Model9-5i6x_edited,4,0.133871,0.038862,0.172733,0.539,0.23,0.818,0.048,0.866,0.001522,76.07
5957,ADBBMN.xaa_ligand_05-Model1-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
5956,ADBBMN.xaa_ligand_05-Model10-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
5967,ADBBMN.xaa_ligand_05-Model11-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
5971,ADBBMN.xaa_ligand_05-Model12-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
5974,ADBBMN.xaa_ligand_05-Model13-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
5994,ADBBMN.xaa_ligand_05-Model14-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
5981,ADBBMN.xaa_ligand_05-Model15-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
6001,ADBBMN.xaa_ligand_05-Model16-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
5973,ADBBMN.xaa_ligand_05-Model17-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
5970,ADBBMN.xaa_ligand_05-Model18-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
6011,ADBBMN.xaa_ligand_05-Model19-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
5959,ADBBMN.xaa_ligand_05-Model2-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
5976,ADBBMN.xaa_ligand_05-Model20-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
5963,ADBBMN.xaa_ligand_05-Model21-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
5982,ADBBMN.xaa_ligand_05-Model22-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
5964,ADBBMN.xaa_ligand_05-Model23-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
5961,ADBBMN.xaa_ligand_05-Model24-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
5975,ADBBMN.xaa_ligand_05-Model25-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
5979,ADBBMN.xaa_ligand_05-Model26-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
6008,ADBBMN.xaa_ligand_05-Model27-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
5985,ADBBMN.xaa_ligand_05-Model28-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
6015,ADBBMN.xaa_ligand_05-Model29-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
6010,ADBBMN.xaa_ligand_05-Model3-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
5977,ADBBMN.xaa_ligand_05-Model30-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
6013,ADBBMN.xaa_ligand_05-Model31-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
5988,ADBBMN.xaa_ligand_05-Model32-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
5999,ADBBMN.xaa_ligand_05-Model33-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
6004,ADBBMN.xaa_ligand_05-Model34-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
5958,ADBBMN.xaa_ligand_05-Model35-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
6000,ADBBMN.xaa_ligand_05-Model36-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
6005,ADBBMN.xaa_ligand_05-Model37-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
5995,ADBBMN.xaa_ligand_05-Model38-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
5969,ADBBMN.xaa_ligand_05-Model39-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
5989,ADBBMN.xaa_ligand_05-Model4-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
5960,ADBBMN.xaa_ligand_05-Model40-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
5990,ADBBMN.xaa_ligand_05-Model41-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
5980,ADBBMN.xaa_ligand_05-Model42-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
6016,ADBBMN.xaa_ligand_05-Model43-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
6014,ADBBMN.xaa_ligand_05-Model44-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
5966,ADBBMN.xaa_ligand_05-Model45-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
6002,ADBBMN.xaa_ligand_05-Model46-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
6007,ADBBMN.xaa_ligand_05-Model47-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
5953,ADBBMN.xaa_ligand_05-Model48-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
5991,ADBBMN.xaa_ligand_05-Model49-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
5962,ADBBMN.xaa_ligand_05-Model5-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
5992,ADBBMN.xaa_ligand_05-Model50-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
5968,ADBBMN.xaa_ligand_05-Model51-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
5983,ADBBMN.xaa_ligand_05-Model52-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
5987,ADBBMN.xaa_ligand_05-Model53-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
5993,ADBBMN.xaa_ligand_05-Model54-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
5984,ADBBMN.xaa_ligand_05-Model55-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
5978,ADBBMN.xaa_ligand_05-Model56-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
6012,ADBBMN.xaa_ligand_05-Model57-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
5986,ADBBMN.xaa_ligand_05-Model58-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
6003,ADBBMN.xaa_ligand_05-Model59-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
5972,ADBBMN.xaa_ligand_05-Model6-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
5997,ADBBMN.xaa_ligand_05-Model60-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
5955,ADBBMN.xaa_ligand_05-Model61-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
5998,ADBBMN.xaa_ligand_05-Model62-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
5954,ADBBMN.xaa_ligand_05-Model63-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
5996,ADBBMN.xaa_ligand_05-Model64-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
5965,ADBBMN.xaa_ligand_05-Model7-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
6006,ADBBMN.xaa_ligand_05-Model8-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
6009,ADBBMN.xaa_ligand_05-Model9-5i6x_edited,4,0.128334,0.040599,0.168933,0.534,0.236,0.83,0.059,0.889,0.001751,76.07
6353,ADBBMN.xaa_ligand_06-Model1-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6345,ADBBMN.xaa_ligand_06-Model10-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6361,ADBBMN.xaa_ligand_06-Model11-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6380,ADBBMN.xaa_ligand_06-Model12-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6346,ADBBMN.xaa_ligand_06-Model13-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6390,ADBBMN.xaa_ligand_06-Model14-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6374,ADBBMN.xaa_ligand_06-Model15-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6368,ADBBMN.xaa_ligand_06-Model16-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6388,ADBBMN.xaa_ligand_06-Model17-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6339,ADBBMN.xaa_ligand_06-Model18-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6381,ADBBMN.xaa_ligand_06-Model19-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6396,ADBBMN.xaa_ligand_06-Model2-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6338,ADBBMN.xaa_ligand_06-Model20-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6343,ADBBMN.xaa_ligand_06-Model21-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6351,ADBBMN.xaa_ligand_06-Model22-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6385,ADBBMN.xaa_ligand_06-Model23-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6391,ADBBMN.xaa_ligand_06-Model24-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6365,ADBBMN.xaa_ligand_06-Model25-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6382,ADBBMN.xaa_ligand_06-Model26-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6371,ADBBMN.xaa_ligand_06-Model27-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6347,ADBBMN.xaa_ligand_06-Model28-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6337,ADBBMN.xaa_ligand_06-Model29-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6383,ADBBMN.xaa_ligand_06-Model3-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6356,ADBBMN.xaa_ligand_06-Model30-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6379,ADBBMN.xaa_ligand_06-Model31-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6376,ADBBMN.xaa_ligand_06-Model32-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6342,ADBBMN.xaa_ligand_06-Model33-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6341,ADBBMN.xaa_ligand_06-Model34-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6367,ADBBMN.xaa_ligand_06-Model35-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6370,ADBBMN.xaa_ligand_06-Model36-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6366,ADBBMN.xaa_ligand_06-Model37-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6373,ADBBMN.xaa_ligand_06-Model38-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6362,ADBBMN.xaa_ligand_06-Model39-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6400,ADBBMN.xaa_ligand_06-Model4-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6395,ADBBMN.xaa_ligand_06-Model40-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6387,ADBBMN.xaa_ligand_06-Model41-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6377,ADBBMN.xaa_ligand_06-Model42-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6386,ADBBMN.xaa_ligand_06-Model43-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6372,ADBBMN.xaa_ligand_06-Model44-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6359,ADBBMN.xaa_ligand_06-Model45-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6349,ADBBMN.xaa_ligand_06-Model46-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6360,ADBBMN.xaa_ligand_06-Model47-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6392,ADBBMN.xaa_ligand_06-Model48-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6350,ADBBMN.xaa_ligand_06-Model49-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6369,ADBBMN.xaa_ligand_06-Model5-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6393,ADBBMN.xaa_ligand_06-Model50-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6355,ADBBMN.xaa_ligand_06-Model51-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6394,ADBBMN.xaa_ligand_06-Model52-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6389,ADBBMN.xaa_ligand_06-Model53-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6348,ADBBMN.xaa_ligand_06-Model54-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6364,ADBBMN.xaa_ligand_06-Model55-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6344,ADBBMN.xaa_ligand_06-Model56-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6378,ADBBMN.xaa_ligand_06-Model57-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6375,ADBBMN.xaa_ligand_06-Model58-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6354,ADBBMN.xaa_ligand_06-Model59-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6397,ADBBMN.xaa_ligand_06-Model6-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6384,ADBBMN.xaa_ligand_06-Model60-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6363,ADBBMN.xaa_ligand_06-Model61-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6340,ADBBMN.xaa_ligand_06-Model62-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6398,ADBBMN.xaa_ligand_06-Model63-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6399,ADBBMN.xaa_ligand_06-Model64-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6352,ADBBMN.xaa_ligand_06-Model7-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6358,ADBBMN.xaa_ligand_06-Model8-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
6357,ADBBMN.xaa_ligand_06-Model9-5i6x_edited,4,0.126181,0.039861,0.166042,0.534,0.223,0.807,0.049,0.8560000000000001,0.00136,76.07
5605,ADBBMN.xaa_ligand_07-Model1-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5580,ADBBMN.xaa_ligand_07-Model10-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5604,ADBBMN.xaa_ligand_07-Model11-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5590,ADBBMN.xaa_ligand_07-Model12-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5581,ADBBMN.xaa_ligand_07-Model13-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5607,ADBBMN.xaa_ligand_07-Model14-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5576,ADBBMN.xaa_ligand_07-Model15-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5624,ADBBMN.xaa_ligand_07-Model16-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5610,ADBBMN.xaa_ligand_07-Model17-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5603,ADBBMN.xaa_ligand_07-Model18-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5577,ADBBMN.xaa_ligand_07-Model19-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5597,ADBBMN.xaa_ligand_07-Model2-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5598,ADBBMN.xaa_ligand_07-Model20-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5593,ADBBMN.xaa_ligand_07-Model21-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5573,ADBBMN.xaa_ligand_07-Model22-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5606,ADBBMN.xaa_ligand_07-Model23-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5621,ADBBMN.xaa_ligand_07-Model24-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5591,ADBBMN.xaa_ligand_07-Model25-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5574,ADBBMN.xaa_ligand_07-Model26-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5615,ADBBMN.xaa_ligand_07-Model27-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5600,ADBBMN.xaa_ligand_07-Model28-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5620,ADBBMN.xaa_ligand_07-Model29-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5571,ADBBMN.xaa_ligand_07-Model3-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5569,ADBBMN.xaa_ligand_07-Model30-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5627,ADBBMN.xaa_ligand_07-Model31-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5583,ADBBMN.xaa_ligand_07-Model32-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5631,ADBBMN.xaa_ligand_07-Model33-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5625,ADBBMN.xaa_ligand_07-Model34-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5572,ADBBMN.xaa_ligand_07-Model35-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5582,ADBBMN.xaa_ligand_07-Model36-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
5595,ADBBMN.xaa_ligand_07-Model37-5i6x_edited,4,0.132147,0.038941,0.171088,0.538,0.223,0.81,0.048,0.8580000000000001,0.00144,76.07
